: 524/350.5 : Time 129, L1 State: GL-L, L2 State: GL--, (1 - 0): 
: 524/351 : Time 129, L1 State: GL-L, L2 State: GL--, (1 - 0): 
: 524/351 : Time 129, L1 State: GL-L, L2 State: GL--, (1 - 0): 
: 524/351 : Time 129, L1 State: GL-L, L2 State: GL--, (1 - 0): 
: 524/351.5 : Time 131, L1 State: GL-L, L2 State: GL--, (1 - 0): 
: 524/351.5 : Time 131, L1 State: GL-L, L2 State: GL--, (1 - 0): 
: 524.5/351.5 : Time 131, L1 State: GL-L, L2 State: GL--, (1 - 0): 
: 524.5/351.5 : Time 131, L1 State: GL-L, L2 State: GL--, (1 - 0): 
: 524.5/352 : Time 133, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/352.5 : Time 135, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/352.5 : Time 135, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/352.5 : Time 135, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/352.5 : Time 135, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/352.5 : Time 135, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/353 : Time 135, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/353.5 : Time 137, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/353.5 : Time 137, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/353.5 : Time 137, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/353.5 : Time 137, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/353.5 : Time 137, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525/354.5 : Time 139, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525.5/354.5 : Time 139, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 525.5/354.5 : Time 139, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 526/354.5 : Time 141, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 526/354.5 : Time 141, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 526/354.5 : Time 141, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 526/355 : Time 141, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 526/355.5 : Time 143, L1 State: WAIT, L2 State: GL--, (1 - 0): 
: 526/355.5 : Time 143, L1 State: WAIT, L2 State: GL--, (1 - 0): 
